Date,High,Low,Open,Close,Volume,Adj Close,company_name
2017-02-21,133.91000366210938,132.89999389648438,133.5,133.72000122070312,14759100.0,133.72000122070312,FACEBOOK
2017-02-22,136.7899932861328,133.4600067138672,133.60000610351562,136.1199951171875,27360100.0,136.1199951171875,FACEBOOK
2017-02-23,136.1199951171875,134.3300018310547,135.88999938964844,135.36000061035156,18422500.0,135.36000061035156,FACEBOOK
2017-02-24,135.6199951171875,134.16000366210938,134.16000366210938,135.44000244140625,12625700.0,135.44000244140625,FACEBOOK
2017-02-27,137.17999267578125,135.02000427246094,135.25999450683594,136.41000366210938,14306700.0,136.41000366210938,FACEBOOK
2017-02-28,136.80999755859375,134.75,136.7899932861328,135.5399932861328,16112100.0,135.5399932861328,FACEBOOK
2017-03-01,137.47999572753906,136.3000030517578,136.47000122070312,137.4199981689453,16257000.0,137.4199981689453,FACEBOOK
2017-03-02,137.82000732421875,136.30999755859375,137.08999633789062,136.75999450683594,12294800.0,136.75999450683594,FACEBOOK
2017-03-03,137.3300018310547,136.0800018310547,136.6300048828125,137.1699981689453,11160600.0,137.1699981689453,FACEBOOK
2017-03-06,137.8300018310547,136.50999450683594,136.8800048828125,137.4199981689453,12748200.0,137.4199981689453,FACEBOOK
2017-03-07,138.3699951171875,136.99000549316406,137.02999877929688,137.3000030517578,13527100.0,137.3000030517578,FACEBOOK
2017-03-08,137.99000549316406,137.0500030517578,137.14999389648438,137.72000122070312,10184500.0,137.72000122070312,FACEBOOK
2017-03-09,138.57000732421875,137.39999389648438,137.72000122070312,138.24000549316406,15535300.0,138.24000549316406,FACEBOOK
2017-03-10,139.49000549316406,138.22000122070312,138.91000366210938,138.7899932861328,16314100.0,138.7899932861328,FACEBOOK
2017-03-13,139.67999267578125,138.6699981689453,138.7100067138672,139.60000610351562,10955500.0,139.60000610351562,FACEBOOK
2017-03-14,139.4600067138672,138.52000427246094,139.4600067138672,139.32000732421875,12944000.0,139.32000732421875,FACEBOOK
2017-03-15,140.10000610351562,138.49000549316406,139.2899932861328,139.72000122070312,19344800.0,139.72000122070312,FACEBOOK
2017-03-16,140.25,139.72999572753906,140.1999969482422,139.99000549316406,13612900.0,139.99000549316406,FACEBOOK
2017-03-17,140.33999633789062,139.6999969482422,140.33999633789062,139.83999633789062,20592800.0,139.83999633789062,FACEBOOK
2017-03-20,140.19000244140625,139.25,139.7100067138672,139.94000244140625,12099500.0,139.94000244140625,FACEBOOK
2017-03-21,142.30999755859375,138.39999389648438,141.14999389648438,138.50999450683594,29894800.0,138.50999450683594,FACEBOOK
2017-03-22,139.7899932861328,137.60000610351562,137.92999267578125,139.58999633789062,17055400.0,139.58999633789062,FACEBOOK
2017-03-23,140.38999938964844,139.08999633789062,139.47999572753906,139.52999877929688,13022800.0,139.52999877929688,FACEBOOK
2017-03-24,141.02000427246094,139.75999450683594,140.0800018310547,140.33999633789062,16664700.0,140.33999633789062,FACEBOOK
2017-03-27,140.64999389648438,138.77000427246094,139.0500030517578,140.32000732421875,12800500.0,140.32000732421875,FACEBOOK
2017-03-28,141.9499969482422,140.00999450683594,140.36000061035156,141.75999450683594,14679400.0,141.75999450683594,FACEBOOK
2017-03-29,142.86000061035156,141.42999267578125,141.99000549316406,142.64999389648438,16527600.0,142.64999389648438,FACEBOOK
2017-03-30,142.9499969482422,141.85000610351562,142.39999389648438,142.41000366210938,12404000.0,142.41000366210938,FACEBOOK
2017-03-31,142.6300048828125,141.88999938964844,142.30999755859375,142.0500030517578,11478300.0,142.0500030517578,FACEBOOK
2017-04-03,142.47000122070312,140.82000732421875,141.92999267578125,142.27999877929688,13564000.0,142.27999877929688,FACEBOOK
2017-04-04,142.08999633789062,141.27000427246094,141.86000061035156,141.72999572753906,12948600.0,141.72999572753906,FACEBOOK
2017-04-05,143.44000244140625,141.2899932861328,142.25999450683594,141.85000610351562,17158100.0,141.85000610351562,FACEBOOK
2017-04-06,142.22000122070312,140.91000366210938,142.11000061035156,141.1699981689453,15103400.0,141.1699981689453,FACEBOOK
2017-04-07,141.5500030517578,140.24000549316406,141.1999969482422,140.77999877929688,11818300.0,140.77999877929688,FACEBOOK
2017-04-10,141.42999267578125,140.6300048828125,141.0,141.0399932861328,9039400.0,141.0399932861328,FACEBOOK
2017-04-11,141.02999877929688,138.80999755859375,140.8000030517578,139.9199981689453,16638100.0,139.9199981689453,FACEBOOK
2017-04-12,140.39999389648438,139.44000244140625,139.72000122070312,139.5800018310547,11612500.0,139.5800018310547,FACEBOOK
2017-04-13,140.5800018310547,139.3300018310547,139.6199951171875,139.38999938964844,10965600.0,139.38999938964844,FACEBOOK
2017-04-17,141.5500030517578,139.75,139.75999450683594,141.4199981689453,11519700.0,141.4199981689453,FACEBOOK
2017-04-18,141.91000366210938,140.61000061035156,141.27000427246094,140.9600067138672,14807500.0,140.9600067138672,FACEBOOK
2017-04-19,143.0399932861328,141.27000427246094,141.35000610351562,142.27000427246094,15563900.0,142.27000427246094,FACEBOOK
2017-04-20,144.25,142.69000244140625,142.9499969482422,143.8000030517578,15968200.0,143.8000030517578,FACEBOOK
2017-04-21,144.1699981689453,142.27000427246094,143.89999389648438,143.67999267578125,12382000.0,143.67999267578125,FACEBOOK
2017-04-24,145.6699981689453,144.33999633789062,144.9600067138672,145.47000122070312,14407200.0,145.47000122070312,FACEBOOK
2017-04-25,147.14999389648438,145.7899932861328,145.7899932861328,146.49000549316406,17767500.0,146.49000549316406,FACEBOOK
2017-04-26,147.58999633789062,146.08999633789062,147.08999633789062,146.55999755859375,12395000.0,146.55999755859375,FACEBOOK
2017-04-27,147.75,146.13999938964844,146.6699981689453,147.6999969482422,11275100.0,147.6999969482422,FACEBOOK
2017-04-28,151.52999877929688,149.07000732421875,149.5,150.25,30652200.0,150.25,FACEBOOK
2017-05-01,152.57000732421875,151.4199981689453,151.74000549316406,152.4600067138672,25218300.0,152.4600067138672,FACEBOOK
2017-05-02,153.44000244140625,151.66000366210938,153.33999633789062,152.77999877929688,21870400.0,152.77999877929688,FACEBOOK
2017-05-03,153.60000610351562,151.33999633789062,153.60000610351562,151.8000030517578,29782500.0,151.8000030517578,FACEBOOK
2017-05-04,151.52000427246094,148.72000122070312,150.1699981689453,150.85000610351562,36225500.0,150.85000610351562,FACEBOOK
2017-05-05,151.6300048828125,149.7899932861328,151.4499969482422,150.24000549316406,17148500.0,150.24000549316406,FACEBOOK
2017-05-08,151.0800018310547,149.74000549316406,150.7100067138672,151.05999755859375,15827500.0,151.05999755859375,FACEBOOK
2017-05-09,152.58999633789062,150.2100067138672,151.49000549316406,150.47999572753906,17453900.0,150.47999572753906,FACEBOOK
2017-05-10,150.52000427246094,148.86000061035156,150.22999572753906,150.2899932861328,12080700.0,150.2899932861328,FACEBOOK
2017-05-11,150.64999389648438,149.41000366210938,150.30999755859375,150.0399932861328,11841900.0,150.0399932861328,FACEBOOK
2017-05-12,150.4600067138672,149.6300048828125,150.39999389648438,150.3300018310547,9598200.0,150.3300018310547,FACEBOOK
2017-05-15,151.47999572753906,149.77000427246094,150.1699981689453,150.19000244140625,15064700.0,150.19000244140625,FACEBOOK
2017-05-16,150.2100067138672,149.02999877929688,150.11000061035156,149.77999877929688,14550800.0,149.77999877929688,FACEBOOK
2017-05-17,148.6699981689453,144.4199981689453,148.0,144.85000610351562,28300100.0,144.85000610351562,FACEBOOK
2017-05-18,148.14999389648438,144.50999450683594,144.72000122070312,147.66000366210938,23031600.0,147.66000366210938,FACEBOOK
2017-05-19,149.38999938964844,147.9600067138672,148.4499969482422,148.05999755859375,16187900.0,148.05999755859375,FACEBOOK
2017-05-22,148.58999633789062,147.69000244140625,148.0800018310547,148.24000549316406,12586700.0,148.24000549316406,FACEBOOK
2017-05-23,148.80999755859375,147.25,148.52000427246094,148.07000732421875,12817800.0,148.07000732421875,FACEBOOK
2017-05-24,150.22999572753906,148.4199981689453,148.50999450683594,150.0399932861328,17862400.0,150.0399932861328,FACEBOOK
2017-05-25,152.58999633789062,149.9499969482422,150.3000030517578,151.9600067138672,19891400.0,151.9600067138672,FACEBOOK
2017-05-26,152.25,151.14999389648438,152.22999572753906,152.1300048828125,14996200.0,152.1300048828125,FACEBOOK
2017-05-30,152.89999389648438,151.63999938964844,151.97000122070312,152.3800048828125,13226000.0,152.3800048828125,FACEBOOK
2017-05-31,153.35000610351562,151.08999633789062,152.6999969482422,151.4600067138672,18023900.0,151.4600067138672,FACEBOOK
2017-06-01,152.2899932861328,150.3000030517578,151.75,151.52999877929688,14530600.0,151.52999877929688,FACEBOOK
2017-06-02,153.6300048828125,151.3000030517578,151.85000610351562,153.61000061035156,16854400.0,153.61000061035156,FACEBOOK
2017-06-05,154.7100067138672,153.41000366210938,153.63999938964844,153.6300048828125,12520400.0,153.6300048828125,FACEBOOK
2017-06-06,154.52000427246094,152.47999572753906,153.41000366210938,152.80999755859375,13457100.0,152.80999755859375,FACEBOOK
2017-06-07,153.75,152.33999633789062,153.27000427246094,153.1199951171875,12066700.0,153.1199951171875,FACEBOOK
2017-06-08,154.72999572753906,153.10000610351562,154.0800018310547,154.7100067138672,17799400.0,154.7100067138672,FACEBOOK
2017-06-09,155.58999633789062,146.61000061035156,154.77000427246094,149.60000610351562,35577700.0,149.60000610351562,FACEBOOK
2017-06-12,149.1999969482422,144.55999755859375,148.1699981689453,148.44000244140625,33170200.0,148.44000244140625,FACEBOOK
2017-06-13,151.17999267578125,148.89999389648438,150.14999389648438,150.67999267578125,20483400.0,150.67999267578125,FACEBOOK
2017-06-14,152.39999389648438,149.0500030517578,151.25999450683594,150.25,20808800.0,150.25,FACEBOOK
2017-06-15,150.0399932861328,146.3699951171875,147.6699981689453,149.8000030517578,18994200.0,149.8000030517578,FACEBOOK
2017-06-16,150.8300018310547,148.60000610351562,149.58999633789062,150.63999938964844,22882400.0,150.63999938964844,FACEBOOK
2017-06-19,153.57000732421875,151.7100067138672,151.7100067138672,152.8699951171875,19026500.0,152.8699951171875,FACEBOOK
2017-06-20,153.83999633789062,152.2100067138672,152.8800048828125,152.25,14743900.0,152.25,FACEBOOK
2017-06-21,154.0800018310547,151.8800048828125,152.36000061035156,153.91000366210938,15039800.0,153.91000366210938,FACEBOOK
2017-06-22,154.5500030517578,152.91000366210938,153.00999450683594,153.39999389648438,13005500.0,153.39999389648438,FACEBOOK
2017-06-23,155.1999969482422,152.64999389648438,152.72000122070312,155.07000732421875,18027000.0,155.07000732421875,FACEBOOK
2017-06-26,156.5,153.1999969482422,156.25,153.58999633789062,18049700.0,153.58999633789062,FACEBOOK
2017-06-27,153.30999755859375,150.38999938964844,152.83999633789062,150.5800018310547,19360800.0,150.5800018310547,FACEBOOK
2017-06-28,153.47000122070312,149.86000061035156,150.9199981689453,153.24000549316406,16719100.0,153.24000549316406,FACEBOOK
2017-06-29,152.5,148.9199981689453,152.27999877929688,151.0399932861328,23973500.0,151.0399932861328,FACEBOOK
2017-06-30,151.9199981689453,150.05999755859375,151.89999389648438,150.97999572753906,17666000.0,150.97999572753906,FACEBOOK
2017-07-03,152.14999389648438,147.8000030517578,151.72000122070312,148.42999267578125,13862700.0,148.42999267578125,FACEBOOK
2017-07-05,150.85000610351562,148.1300048828125,149.0,150.33999633789062,14334300.0,150.33999633789062,FACEBOOK
2017-07-06,150.0399932861328,148.0,149.02999877929688,148.82000732421875,14951800.0,148.82000732421875,FACEBOOK
2017-07-07,151.99000549316406,149.19000244140625,149.25,151.44000244140625,13615900.0,151.44000244140625,FACEBOOK
2017-07-10,153.97999572753906,151.50999450683594,151.69000244140625,153.5,13378700.0,153.5,FACEBOOK
2017-07-11,155.4199981689453,152.91000366210938,153.3699951171875,155.27000427246094,13667700.0,155.27000427246094,FACEBOOK
2017-07-12,159.16000366210938,156.1999969482422,156.49000549316406,158.89999389648438,22739400.0,158.89999389648438,FACEBOOK
2017-07-13,159.77999877929688,158.4199981689453,158.74000549316406,159.25999450683594,13929200.0,159.25999450683594,FACEBOOK
2017-07-14,160.32000732421875,159.3300018310547,160.1300048828125,159.97000122070312,16371200.0,159.97000122070312,FACEBOOK
2017-07-17,160.77999877929688,158.80999755859375,160.25,159.72999572753906,12858800.0,159.72999572753906,FACEBOOK
2017-07-18,163.72999572753906,159.4199981689453,159.66000366210938,162.86000061035156,23722900.0,162.86000061035156,FACEBOOK
2017-07-19,165.6999969482422,163.1699981689453,163.58999633789062,164.13999938964844,26273600.0,164.13999938964844,FACEBOOK
2017-07-20,165.0,162.80999755859375,164.8000030517578,164.52999877929688,18523100.0,164.52999877929688,FACEBOOK
2017-07-21,165.0500030517578,163.75,164.16000366210938,164.42999267578125,14744000.0,164.42999267578125,FACEBOOK
2017-07-24,166.1699981689453,164.30999755859375,164.63999938964844,166.0,17367000.0,166.0,FACEBOOK
2017-07-25,165.5399932861328,163.86000061035156,165.00999450683594,165.27999877929688,15383200.0,165.27999877929688,FACEBOOK
2017-07-26,166.00999450683594,164.10000610351562,166.00999450683594,165.61000061035156,35236900.0,165.61000061035156,FACEBOOK
2017-07-27,175.49000549316406,167.5,174.6999969482422,170.44000244140625,68910700.0,170.44000244140625,FACEBOOK
2017-07-28,173.42999267578125,169.0500030517578,169.07000732421875,172.4499969482422,24557600.0,172.4499969482422,FACEBOOK
2017-07-31,172.72000122070312,168.5500030517578,172.0,169.25,25478900.0,169.25,FACEBOOK
2017-08-01,170.47000122070312,169.0500030517578,169.82000732421875,169.86000061035156,14385000.0,169.86000061035156,FACEBOOK
2017-08-02,170.5500030517578,166.91000366210938,170.3000030517578,169.3000030517578,17433800.0,169.3000030517578,FACEBOOK
2017-08-03,169.6999969482422,168.25,169.3000030517578,168.58999633789062,10793800.0,168.58999633789062,FACEBOOK
2017-08-04,170.05999755859375,168.69000244140625,168.97000122070312,169.6199951171875,10777700.0,169.6199951171875,FACEBOOK
2017-08-07,172.05999755859375,169.66000366210938,169.9499969482422,171.97999572753906,12787800.0,171.97999572753906,FACEBOOK
2017-08-08,173.0500030517578,170.6199951171875,171.8800048828125,171.22999572753906,14393500.0,171.22999572753906,FACEBOOK
2017-08-09,171.4499969482422,169.55999755859375,169.97999572753906,171.17999267578125,10815000.0,171.17999267578125,FACEBOOK
2017-08-10,170.58999633789062,166.85000610351562,170.05999755859375,167.39999389648438,20832700.0,167.39999389648438,FACEBOOK
2017-08-11,168.82000732421875,166.85000610351562,167.9499969482422,168.0800018310547,13791200.0,168.0800018310547,FACEBOOK
2017-08-14,171.0800018310547,169.2899932861328,170.08999633789062,170.75,12954200.0,170.75,FACEBOOK
2017-08-15,171.5,170.00999450683594,171.49000549316406,171.0,8729200.0,171.0,FACEBOOK
2017-08-16,171.3800048828125,169.24000549316406,171.25,170.0,15779900.0,170.0,FACEBOOK
2017-08-17,169.86000061035156,166.85000610351562,169.33999633789062,166.91000366210938,17216000.0,166.91000366210938,FACEBOOK
2017-08-18,168.6699981689453,166.2100067138672,166.83999633789062,167.41000366210938,15093600.0,167.41000366210938,FACEBOOK
2017-08-21,168.0,165.82000732421875,167.16000366210938,167.77999877929688,11907500.0,167.77999877929688,FACEBOOK
2017-08-22,169.8699951171875,167.14999389648438,168.27999877929688,169.63999938964844,11391000.0,169.63999938964844,FACEBOOK
2017-08-23,169.36000061035156,168.1999969482422,168.83999633789062,168.7100067138672,9856500.0,168.7100067138672,FACEBOOK
2017-08-24,169.2899932861328,166.41000366210938,168.8800048828125,167.74000549316406,14030400.0,167.74000549316406,FACEBOOK
2017-08-25,168.3800048828125,166.17999267578125,167.86000061035156,166.32000732421875,12614500.0,166.32000732421875,FACEBOOK
2017-08-28,167.6999969482422,166.3300018310547,166.91000366210938,167.24000549316406,8553700.0,167.24000549316406,FACEBOOK
2017-08-29,168.42999267578125,165.0,165.25,168.0500030517578,11121000.0,168.0500030517578,FACEBOOK
2017-08-30,170.17999267578125,167.6300048828125,168.1699981689453,169.9199981689453,11138300.0,169.9199981689453,FACEBOOK
2017-08-31,172.14999389648438,170.05999755859375,170.39999389648438,171.97000122070312,17226500.0,171.97000122070312,FACEBOOK
2017-09-01,172.9199981689453,171.30999755859375,172.39999389648438,172.02000427246094,11677600.0,172.02000427246094,FACEBOOK
2017-09-05,172.38999938964844,169.5500030517578,171.27000427246094,170.72000122070312,13210900.0,170.72000122070312,FACEBOOK
2017-09-06,172.47999572753906,169.57000732421875,170.91000366210938,172.08999633789062,13906300.0,172.08999633789062,FACEBOOK
2017-09-07,173.30999755859375,170.27000427246094,171.94000244140625,173.2100067138672,18049500.0,173.2100067138672,FACEBOOK
2017-09-08,173.49000549316406,170.8000030517578,173.08999633789062,170.9499969482422,10998500.0,170.9499969482422,FACEBOOK
2017-09-11,173.88999938964844,172.1999969482422,172.39999389648438,173.50999450683594,12372000.0,173.50999450683594,FACEBOOK
2017-09-12,174.0,171.75,173.75999450683594,172.9600067138672,11186300.0,172.9600067138672,FACEBOOK
2017-09-13,173.1699981689453,172.05999755859375,173.00999450683594,173.0500030517578,9119300.0,173.0500030517578,FACEBOOK
2017-09-14,172.27999877929688,170.5,172.25999450683594,170.9600067138672,15615700.0,170.9600067138672,FACEBOOK
2017-09-15,172.33999633789062,170.25999450683594,170.8800048828125,171.63999938964844,15660500.0,171.63999938964844,FACEBOOK
2017-09-18,172.07000732421875,169.33999633789062,171.99000549316406,170.00999450683594,12954000.0,170.00999450683594,FACEBOOK
2017-09-19,172.55999755859375,170.36000061035156,170.6199951171875,172.52000427246094,13168600.0,172.52000427246094,FACEBOOK
2017-09-20,173.0500030517578,170.6999969482422,172.5,172.1699981689453,12264100.0,172.1699981689453,FACEBOOK
2017-09-21,172.27000427246094,170.00999450683594,171.69000244140625,171.11000061035156,11161400.0,171.11000061035156,FACEBOOK
2017-09-22,171.72999572753906,169.22000122070312,170.2100067138672,170.5399932861328,12097100.0,170.5399932861328,FACEBOOK
2017-09-25,169.3000030517578,161.55999755859375,169.24000549316406,162.8699951171875,18998965.67161017,162.8699951171875,FACEBOOK
2017-09-26,165.5,162.77999877929688,164.5,164.2100067138672,23363300.0,164.2100067138672,FACEBOOK
2017-09-27,168.33999633789062,165.57000732421875,165.89999389648438,167.67999267578125,19242500.0,167.67999267578125,FACEBOOK
2017-09-28,169.07000732421875,167.16000366210938,167.94000244140625,168.72999572753906,12178700.0,168.72999572753906,FACEBOOK
2017-09-29,171.66000366210938,168.80999755859375,168.8300018310547,170.8699951171875,15340400.0,170.8699951171875,FACEBOOK
2017-10-02,171.8699951171875,168.75,171.38999938964844,169.47000122070312,13392300.0,169.47000122070312,FACEBOOK
2017-10-03,170.72999572753906,169.1999969482422,169.3000030517578,169.9600067138672,8190300.0,169.9600067138672,FACEBOOK
2017-10-04,170.6699981689453,168.2899932861328,169.8300018310547,168.4199981689453,12127900.0,168.4199981689453,FACEBOOK
2017-10-05,171.30999755859375,168.60000610351562,169.17999267578125,171.24000549316406,14580600.0,171.24000549316406,FACEBOOK
2017-10-06,172.3699951171875,169.75,170.25,172.22999572753906,13124500.0,172.22999572753906,FACEBOOK
2017-10-09,174.8800048828125,172.0,172.6999969482422,172.5,14570400.0,172.5,FACEBOOK
2017-10-10,173.1999969482422,170.8000030517578,173.0,171.58999633789062,11341100.0,171.58999633789062,FACEBOOK
2017-10-11,172.77999877929688,171.39999389648438,171.9499969482422,172.74000549316406,11283700.0,172.74000549316406,FACEBOOK
2017-10-12,173.85000610351562,172.2899932861328,172.61000061035156,172.5500030517578,10351000.0,172.5500030517578,FACEBOOK
2017-10-13,174.64999389648438,173.1999969482422,173.4499969482422,173.74000549316406,13658300.0,173.74000549316406,FACEBOOK
2017-10-16,175.0,174.05999755859375,174.49000549316406,174.52000427246094,11498800.0,174.52000427246094,FACEBOOK
2017-10-17,176.1300048828125,174.36000061035156,174.7100067138672,176.11000061035156,15990100.0,176.11000061035156,FACEBOOK
2017-10-18,176.74000549316406,175.75,176.64999389648438,176.02999877929688,12752400.0,176.02999877929688,FACEBOOK
2017-10-19,176.02999877929688,172.6300048828125,174.92999267578125,174.55999755859375,14048400.0,174.55999755859375,FACEBOOK
2017-10-20,175.8800048828125,174.6300048828125,175.5,174.97999572753906,12602200.0,174.97999572753906,FACEBOOK
2017-10-23,175.33999633789062,171.25,175.1999969482422,171.27000427246094,13852700.0,171.27000427246094,FACEBOOK
2017-10-24,173.24000549316406,171.5,172.3000030517578,171.8000030517578,12267900.0,171.8000030517578,FACEBOOK
2017-10-25,172.25,168.88999938964844,171.89999389648438,170.60000610351562,15868200.0,170.60000610351562,FACEBOOK
2017-10-26,172.2899932861328,170.38999938964844,171.3800048828125,170.6300048828125,11833100.0,170.6300048828125,FACEBOOK
2017-10-27,178.2100067138672,173.89999389648438,174.14999389648438,177.8800048828125,30285300.0,177.8800048828125,FACEBOOK
2017-10-30,180.69000244140625,177.61000061035156,179.25999450683594,179.8699951171875,24353200.0,179.8699951171875,FACEBOOK
2017-10-31,180.8000030517578,178.94000244140625,180.57000732421875,180.05999755859375,20174200.0,180.05999755859375,FACEBOOK
2017-11-01,182.8999938964844,180.57000732421875,182.36000061035156,182.66000366210935,18998965.67161017,182.66000366210935,FACEBOOK
2017-11-02,181.94000244140625,177.33999633789062,180.6300048828125,178.9199981689453,18998965.67161017,178.9199981689453,FACEBOOK
2017-11-03,179.86000061035156,176.7100067138672,179.2899932861328,178.9199981689453,17822100.0,178.9199981689453,FACEBOOK
2017-11-06,180.4499969482422,178.30999755859375,178.55999755859375,180.1699981689453,13312700.0,180.1699981689453,FACEBOOK
2017-11-07,180.75,178.9600067138672,180.5,180.25,12928200.0,180.25,FACEBOOK
2017-11-08,180.3500061035156,179.11000061035156,179.7899932861328,179.55999755859375,10494100.0,179.55999755859375,FACEBOOK
2017-11-09,179.39999389648438,177.08999633789062,178.30999755859375,179.3000030517578,12610300.0,179.3000030517578,FACEBOOK
2017-11-10,179.10000610351562,177.9600067138672,178.35000610351562,178.4600067138672,11070200.0,178.4600067138672,FACEBOOK
2017-11-13,179.0399932861328,177.3000030517578,177.5,178.77000427246094,9523400.0,178.77000427246094,FACEBOOK
2017-11-14,178.97000122070312,177.17999267578125,178.1300048828125,178.07000732421875,9585900.0,178.07000732421875,FACEBOOK
2017-11-15,178.57000732421875,176.39999389648438,176.66000366210938,177.9499969482422,10253700.0,177.9499969482422,FACEBOOK
2017-11-16,179.8300018310547,178.5,178.75999450683594,179.58999633789062,15607600.0,179.58999633789062,FACEBOOK
2017-11-17,179.97999572753906,178.89999389648438,179.3000030517578,179.0,13018000.0,179.0,FACEBOOK
2017-11-20,179.5,178.10000610351562,178.8699951171875,178.74000549316406,10052400.0,178.74000549316406,FACEBOOK
2017-11-21,181.88999938964844,178.99000549316406,179.14999389648438,181.86000061035156,14504000.0,181.86000061035156,FACEBOOK
2017-11-22,181.72999572753903,180.44000244140625,181.3000030517578,180.8699951171875,10376300.0,180.8699951171875,FACEBOOK
2017-11-24,183.1499938964844,180.2899932861328,180.3999938964844,182.77999877929688,9426300.0,182.77999877929688,FACEBOOK
2017-11-27,183.72999572753903,181.9900054931641,182.55999755859375,183.02999877929688,12344500.0,183.02999877929688,FACEBOOK
2017-11-28,184.25,182.08999633789065,183.5099945068359,182.4199981689453,14379700.0,182.4199981689453,FACEBOOK
2017-11-29,181.97000122070312,174.0,181.88999938964844,175.1300048828125,18998965.67161017,175.1300048828125,FACEBOOK
2017-11-30,178.27999877929688,175.1999969482422,176.85000610351562,177.17999267578125,25307600.0,177.17999267578125,FACEBOOK
2017-12-01,177.47999572753906,172.33999633789062,176.02999877929688,175.10000610351562,20182500.0,175.10000610351562,FACEBOOK
2017-12-04,176.57000732421875,170.7899932861328,176.2899932861328,171.47000122070312,24459400.0,171.47000122070312,FACEBOOK
2017-12-05,175.3800048828125,169.00999450683594,170.4499969482422,172.8300018310547,20184900.0,172.8300018310547,FACEBOOK
